Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.049268, Loss 1: 0.014996, Total Loss: 150.010742, Learning Rate: 0.00010000
Iteration 22300/1000000, Loss 0: 0.020228, Loss 1: 0.000000, Total Loss: 0.020239, Learning Rate: 0.00010000
Iteration 22400/1000000, Loss 0: 0.020162, Loss 1: 0.000000, Total Loss: 0.020177, Learning Rate: 0.00010000
Iteration 22500/1000000, Loss 0: 0.020098, Loss 1: 0.000000, Total Loss: 0.020105, Learning Rate: 0.00010000
Iteration 22600/1000000, Loss 0: 0.020036, Loss 1: 0.000000, Total Loss: 0.020042, Learning Rate: 0.00010000
Iteration 22700/1000000, Loss 0: 0.019975, Loss 1: 0.000000, Total Loss: 0.019978, Learning Rate: 0.00010000
Iteration 22800/1000000, Loss 0: 0.019916, Loss 1: 0.000000, Total Loss: 0.019924, Learning Rate: 0.00010000
Iteration 22900/1000000, Loss 0: 0.019858, Loss 1: 0.000000, Total Loss: 0.019864, Learning Rate: 0.00010000
Iteration 23000/1000000, Loss 0: 0.019801, Loss 1: 0.000000, Total Loss: 0.019811, Learning Rate: 0.00010000
Iteration 23100/1000000, Loss 0: 0.019745, Loss 1: 0.000000, Total Loss: 0.019757, Learning Rate: 0.00010000
Iteration 23200/1000000, Loss 0: 0.019691, Loss 1: 0.000000, Total Loss: 0.019701, Learning Rate: 0.00010000
Iteration 23300/1000000, Loss 0: 0.019638, Loss 1: 0.000000, Total Loss: 0.019643, Learning Rate: 0.00010000
Iteration 23400/1000000, Loss 0: 0.019586, Loss 1: 0.000000, Total Loss: 0.019592, Learning Rate: 0.00010000
Iteration 23500/1000000, Loss 0: 0.019535, Loss 1: 0.000000, Total Loss: 0.019541, Learning Rate: 0.00010000
Iteration 23600/1000000, Loss 0: 0.019484, Loss 1: 0.000000, Total Loss: 0.019489, Learning Rate: 0.00010000
Iteration 23700/1000000, Loss 0: 0.019435, Loss 1: 0.000000, Total Loss: 0.019445, Learning Rate: 0.00010000
Iteration 23800/1000000, Loss 0: 0.019388, Loss 1: 0.000000, Total Loss: 0.019399, Learning Rate: 0.00010000
Iteration 23900/1000000, Loss 0: 0.019340, Loss 1: 0.000000, Total Loss: 0.019351, Learning Rate: 0.00010000
Iteration 24000/1000000, Loss 0: 0.019294, Loss 1: 0.000000, Total Loss: 0.019304, Learning Rate: 0.00010000
Iteration 24100/1000000, Loss 0: 0.019247, Loss 1: 0.000000, Total Loss: 0.019256, Learning Rate: 0.00010000
Iteration 24200/1000000, Loss 0: 0.019203, Loss 1: 0.000000, Total Loss: 0.019213, Learning Rate: 0.00010000
Iteration 24300/1000000, Loss 0: 0.019159, Loss 1: 0.000000, Total Loss: 0.019171, Learning Rate: 0.00010000
Iteration 24400/1000000, Loss 0: 0.019115, Loss 1: 0.000000, Total Loss: 0.019127, Learning Rate: 0.00010000
Iteration 24500/1000000, Loss 0: 0.019073, Loss 1: 0.000000, Total Loss: 0.019082, Learning Rate: 0.00010000
Iteration 24600/1000000, Loss 0: 0.019031, Loss 1: 0.000000, Total Loss: 0.019042, Learning Rate: 0.00010000
Iteration 24700/1000000, Loss 0: 0.018990, Loss 1: 0.000000, Total Loss: 0.018999, Learning Rate: 0.00010000
Iteration 24800/1000000, Loss 0: 0.018950, Loss 1: 0.000000, Total Loss: 0.018956, Learning Rate: 0.00010000
Iteration 24900/1000000, Loss 0: 0.018910, Loss 1: 0.000000, Total Loss: 0.018920, Learning Rate: 0.00010000
Iteration 25000/1000000, Loss 0: 0.018870, Loss 1: 0.000000, Total Loss: 0.018878, Learning Rate: 0.00010000
Iteration 25100/1000000, Loss 0: 0.018832, Loss 1: 0.000000, Total Loss: 0.018846, Learning Rate: 0.00010000
Iteration 25200/1000000, Loss 0: 0.018794, Loss 1: 0.000000, Total Loss: 0.018798, Learning Rate: 0.00010000
Iteration 25300/1000000, Loss 0: 0.018757, Loss 1: 0.000000, Total Loss: 0.018765, Learning Rate: 0.00010000
Iteration 25400/1000000, Loss 0: 0.018719, Loss 1: 0.000000, Total Loss: 0.018728, Learning Rate: 0.00010000
Iteration 25500/1000000, Loss 0: 0.018683, Loss 1: 0.000000, Total Loss: 0.018701, Learning Rate: 0.00010000
Iteration 25600/1000000, Loss 0: 0.018647, Loss 1: 0.000000, Total Loss: 0.018654, Learning Rate: 0.00010000
Iteration 25700/1000000, Loss 0: 0.018612, Loss 1: 0.000000, Total Loss: 0.018621, Learning Rate: 0.00010000
Iteration 25800/1000000, Loss 0: 0.018577, Loss 1: 0.000000, Total Loss: 0.018582, Learning Rate: 0.00010000
Iteration 25900/1000000, Loss 0: 0.018543, Loss 1: 0.000000, Total Loss: 0.018547, Learning Rate: 0.00010000
Iteration 26000/1000000, Loss 0: 0.018509, Loss 1: 0.000000, Total Loss: 0.018519, Learning Rate: 0.00010000
Iteration 26100/1000000, Loss 0: 0.018475, Loss 1: 0.000000, Total Loss: 0.018483, Learning Rate: 0.00010000
Iteration 26200/1000000, Loss 0: 0.018443, Loss 1: 0.000000, Total Loss: 0.018447, Learning Rate: 0.00010000
Iteration 26300/1000000, Loss 0: 0.018410, Loss 1: 0.000000, Total Loss: 0.018421, Learning Rate: 0.00010000
Iteration 26400/1000000, Loss 0: 0.018378, Loss 1: 0.000000, Total Loss: 0.018387, Learning Rate: 0.00010000
Iteration 26500/1000000, Loss 0: 0.018346, Loss 1: 0.000000, Total Loss: 0.018354, Learning Rate: 0.00010000
Iteration 26600/1000000, Loss 0: 0.018315, Loss 1: 0.000000, Total Loss: 0.018320, Learning Rate: 0.00010000
Iteration 26700/1000000, Loss 0: 0.018284, Loss 1: 0.000000, Total Loss: 0.018292, Learning Rate: 0.00010000
Iteration 26800/1000000, Loss 0: 0.018254, Loss 1: 0.000000, Total Loss: 0.018265, Learning Rate: 0.00010000
Iteration 26900/1000000, Loss 0: 0.018224, Loss 1: 0.000000, Total Loss: 0.018233, Learning Rate: 0.00010000
Iteration 27000/1000000, Loss 0: 0.018194, Loss 1: 0.000000, Total Loss: 0.018198, Learning Rate: 0.00010000
Iteration 27100/1000000, Loss 0: 0.018164, Loss 1: 0.000000, Total Loss: 0.018169, Learning Rate: 0.00010000
Iteration 27200/1000000, Loss 0: 0.018135, Loss 1: 0.000000, Total Loss: 0.018147, Learning Rate: 0.00010000
Iteration 27300/1000000, Loss 0: 0.018107, Loss 1: 0.000000, Total Loss: 0.018119, Learning Rate: 0.00010000
Iteration 27400/1000000, Loss 0: 0.018078, Loss 1: 0.000000, Total Loss: 0.018089, Learning Rate: 0.00010000
Iteration 27500/1000000, Loss 0: 0.018050, Loss 1: 0.000000, Total Loss: 0.018055, Learning Rate: 0.00010000
Iteration 27600/1000000, Loss 0: 0.018023, Loss 1: 0.000000, Total Loss: 0.018025, Learning Rate: 0.00010000
Iteration 27700/1000000, Loss 0: 0.017996, Loss 1: 0.000000, Total Loss: 0.018007, Learning Rate: 0.00010000
Iteration 27800/1000000, Loss 0: 0.017968, Loss 1: 0.000000, Total Loss: 0.017974, Learning Rate: 0.00010000
Iteration 27900/1000000, Loss 0: 0.017941, Loss 1: 0.000000, Total Loss: 0.017953, Learning Rate: 0.00010000
Iteration 28000/1000000, Loss 0: 0.017914, Loss 1: 0.000000, Total Loss: 0.017920, Learning Rate: 0.00010000
Iteration 28100/1000000, Loss 0: 0.017889, Loss 1: 0.000000, Total Loss: 0.017910, Learning Rate: 0.00010000
Iteration 28200/1000000, Loss 0: 0.017864, Loss 1: 0.000000, Total Loss: 0.017871, Learning Rate: 0.00010000
Iteration 28300/1000000, Loss 0: 0.017838, Loss 1: 0.000000, Total Loss: 0.017860, Learning Rate: 0.00010000
Iteration 28400/1000000, Loss 0: 0.017813, Loss 1: 0.000000, Total Loss: 0.017822, Learning Rate: 0.00010000
Iteration 28500/1000000, Loss 0: 0.017787, Loss 1: 0.000000, Total Loss: 0.017798, Learning Rate: 0.00010000
Iteration 28600/1000000, Loss 0: 0.017763, Loss 1: 0.000000, Total Loss: 0.017768, Learning Rate: 0.00010000
Iteration 28700/1000000, Loss 0: 0.017738, Loss 1: 0.000000, Total Loss: 0.017741, Learning Rate: 0.00010000
Iteration 28800/1000000, Loss 0: 0.017714, Loss 1: 0.000000, Total Loss: 0.017719, Learning Rate: 0.00010000
Iteration 28900/1000000, Loss 0: 0.017690, Loss 1: 0.000000, Total Loss: 0.017700, Learning Rate: 0.00010000
Iteration 29000/1000000, Loss 0: 0.017666, Loss 1: 0.000000, Total Loss: 0.017676, Learning Rate: 0.00010000
Iteration 29100/1000000, Loss 0: 0.017643, Loss 1: 0.000000, Total Loss: 0.017649, Learning Rate: 0.00010000
Iteration 29200/1000000, Loss 0: 0.017619, Loss 1: 0.000000, Total Loss: 0.017632, Learning Rate: 0.00010000
Iteration 29300/1000000, Loss 0: 0.017596, Loss 1: 0.000000, Total Loss: 0.017601, Learning Rate: 0.00010000
Iteration 29400/1000000, Loss 0: 0.017574, Loss 1: 0.000000, Total Loss: 0.017592, Learning Rate: 0.00010000
Iteration 29500/1000000, Loss 0: 0.017551, Loss 1: 0.000000, Total Loss: 0.017555, Learning Rate: 0.00010000
Iteration 29600/1000000, Loss 0: 0.017530, Loss 1: 0.000000, Total Loss: 0.017536, Learning Rate: 0.00010000
Iteration 29700/1000000, Loss 0: 0.017507, Loss 1: 0.000000, Total Loss: 0.017520, Learning Rate: 0.00010000
Iteration 29800/1000000, Loss 0: 0.017485, Loss 1: 0.000000, Total Loss: 0.017494, Learning Rate: 0.00010000
Iteration 29900/1000000, Loss 0: 0.017464, Loss 1: 0.000000, Total Loss: 0.017471, Learning Rate: 0.00010000
Iteration 30000/1000000, Loss 0: 0.017443, Loss 1: 0.000000, Total Loss: 0.017447, Learning Rate: 0.00010000
Iteration 30100/1000000, Loss 0: 0.017421, Loss 1: 0.000000, Total Loss: 0.017426, Learning Rate: 0.00010000
Iteration 30200/1000000, Loss 0: 0.017400, Loss 1: 0.000000, Total Loss: 0.017411, Learning Rate: 0.00010000
Iteration 30300/1000000, Loss 0: 0.017379, Loss 1: 0.000000, Total Loss: 0.017392, Learning Rate: 0.00010000
Iteration 30400/1000000, Loss 0: 0.017359, Loss 1: 0.000000, Total Loss: 0.017368, Learning Rate: 0.00010000
Iteration 30500/1000000, Loss 0: 0.017338, Loss 1: 0.000000, Total Loss: 0.017345, Learning Rate: 0.00010000
Iteration 30600/1000000, Loss 0: 0.017318, Loss 1: 0.000000, Total Loss: 0.017341, Learning Rate: 0.00010000
Iteration 30700/1000000, Loss 0: 0.017298, Loss 1: 0.000000, Total Loss: 0.017304, Learning Rate: 0.00010000
Iteration 30800/1000000, Loss 0: 0.017278, Loss 1: 0.000000, Total Loss: 0.017287, Learning Rate: 0.00010000
Iteration 30900/1000000, Loss 0: 0.017259, Loss 1: 0.000000, Total Loss: 0.017269, Learning Rate: 0.00010000
Iteration 31000/1000000, Loss 0: 0.017239, Loss 1: 0.000000, Total Loss: 0.017247, Learning Rate: 0.00010000
Iteration 31100/1000000, Loss 0: 0.017220, Loss 1: 0.000000, Total Loss: 0.017226, Learning Rate: 0.00010000
Iteration 31200/1000000, Loss 0: 0.017201, Loss 1: 0.000000, Total Loss: 0.017208, Learning Rate: 0.00010000
Iteration 31300/1000000, Loss 0: 0.017182, Loss 1: 0.000000, Total Loss: 0.017186, Learning Rate: 0.00010000
Iteration 31400/1000000, Loss 0: 0.017163, Loss 1: 0.000000, Total Loss: 0.017170, Learning Rate: 0.00010000
Iteration 31500/1000000, Loss 0: 0.017144, Loss 1: 0.000000, Total Loss: 0.017148, Learning Rate: 0.00010000
Iteration 31600/1000000, Loss 0: 0.017126, Loss 1: 0.000000, Total Loss: 0.017131, Learning Rate: 0.00010000
Iteration 31700/1000000, Loss 0: 0.017108, Loss 1: 0.000000, Total Loss: 0.017113, Learning Rate: 0.00010000
Iteration 31800/1000000, Loss 0: 0.017089, Loss 1: 0.000000, Total Loss: 0.017098, Learning Rate: 0.00010000
Iteration 31900/1000000, Loss 0: 0.017071, Loss 1: 0.000000, Total Loss: 0.017082, Learning Rate: 0.00010000
Iteration 32000/1000000, Loss 0: 0.017053, Loss 1: 0.000000, Total Loss: 0.017061, Learning Rate: 0.00010000
Iteration 32100/1000000, Loss 0: 0.017035, Loss 1: 0.000000, Total Loss: 0.017044, Learning Rate: 0.00010000
Iteration 32200/1000000, Loss 0: 0.017018, Loss 1: 0.000000, Total Loss: 0.017026, Learning Rate: 0.00010000
Iteration 32300/1000000, Loss 0: 0.017000, Loss 1: 0.000000, Total Loss: 0.017006, Learning Rate: 0.00010000
Iteration 32400/1000000, Loss 0: 0.016983, Loss 1: 0.000000, Total Loss: 0.016989, Learning Rate: 0.00010000
Iteration 32500/1000000, Loss 0: 0.016966, Loss 1: 0.000000, Total Loss: 0.016974, Learning Rate: 0.00010000
Iteration 32600/1000000, Loss 0: 0.016949, Loss 1: 0.000000, Total Loss: 0.016959, Learning Rate: 0.00010000
Iteration 32700/1000000, Loss 0: 0.016933, Loss 1: 0.000000, Total Loss: 0.016943, Learning Rate: 0.00010000
Iteration 32800/1000000, Loss 0: 0.016915, Loss 1: 0.000000, Total Loss: 0.016927, Learning Rate: 0.00010000
Iteration 32900/1000000, Loss 0: 0.016899, Loss 1: 0.000000, Total Loss: 0.016915, Learning Rate: 0.00010000
Iteration 33000/1000000, Loss 0: 0.016882, Loss 1: 0.000000, Total Loss: 0.016895, Learning Rate: 0.00010000
Iteration 33100/1000000, Loss 0: 0.016866, Loss 1: 0.000000, Total Loss: 0.016873, Learning Rate: 0.00010000
Iteration 33200/1000000, Loss 0: 0.016850, Loss 1: 0.000000, Total Loss: 0.016857, Learning Rate: 0.00010000
Iteration 33300/1000000, Loss 0: 0.016834, Loss 1: 0.000000, Total Loss: 0.016844, Learning Rate: 0.00010000
Iteration 33400/1000000, Loss 0: 0.016818, Loss 1: 0.000000, Total Loss: 0.016833, Learning Rate: 0.00010000
Iteration 33500/1000000, Loss 0: 0.016802, Loss 1: 0.000000, Total Loss: 0.016811, Learning Rate: 0.00010000
Iteration 33600/1000000, Loss 0: 0.016786, Loss 1: 0.000000, Total Loss: 0.016791, Learning Rate: 0.00010000
Iteration 33700/1000000, Loss 0: 0.016771, Loss 1: 0.000000, Total Loss: 0.016785, Learning Rate: 0.00010000
Iteration 33800/1000000, Loss 0: 0.016756, Loss 1: 0.000000, Total Loss: 0.016768, Learning Rate: 0.00010000
Iteration 33900/1000000, Loss 0: 0.016740, Loss 1: 0.000000, Total Loss: 0.016745, Learning Rate: 0.00010000
Iteration 34000/1000000, Loss 0: 0.016725, Loss 1: 0.000000, Total Loss: 0.016729, Learning Rate: 0.00010000
Iteration 34100/1000000, Loss 0: 0.016710, Loss 1: 0.000000, Total Loss: 0.016722, Learning Rate: 0.00010000
Iteration 34200/1000000, Loss 0: 0.016695, Loss 1: 0.000000, Total Loss: 0.016705, Learning Rate: 0.00010000
Iteration 34300/1000000, Loss 0: 0.016680, Loss 1: 0.000000, Total Loss: 0.016693, Learning Rate: 0.00010000
Iteration 34400/1000000, Loss 0: 0.016665, Loss 1: 0.000000, Total Loss: 0.016669, Learning Rate: 0.00010000
Iteration 34500/1000000, Loss 0: 0.016650, Loss 1: 0.000000, Total Loss: 0.016657, Learning Rate: 0.00010000
Iteration 34600/1000000, Loss 0: 0.016636, Loss 1: 0.000000, Total Loss: 0.016641, Learning Rate: 0.00010000
Iteration 34700/1000000, Loss 0: 0.016622, Loss 1: 0.000000, Total Loss: 0.016625, Learning Rate: 0.00010000
Iteration 34800/1000000, Loss 0: 0.016607, Loss 1: 0.000000, Total Loss: 0.016617, Learning Rate: 0.00010000
Iteration 34900/1000000, Loss 0: 0.016593, Loss 1: 0.000000, Total Loss: 0.016601, Learning Rate: 0.00010000
Iteration 35000/1000000, Loss 0: 0.016579, Loss 1: 0.000000, Total Loss: 0.016586, Learning Rate: 0.00010000
Iteration 35100/1000000, Loss 0: 0.016565, Loss 1: 0.000000, Total Loss: 0.016569, Learning Rate: 0.00010000
Iteration 35200/1000000, Loss 0: 0.016551, Loss 1: 0.000000, Total Loss: 0.016561, Learning Rate: 0.00010000
Iteration 35300/1000000, Loss 0: 0.016537, Loss 1: 0.000000, Total Loss: 0.016548, Learning Rate: 0.00010000
Iteration 35400/1000000, Loss 0: 0.016523, Loss 1: 0.000000, Total Loss: 0.016530, Learning Rate: 0.00010000
Iteration 35500/1000000, Loss 0: 0.016510, Loss 1: 0.000000, Total Loss: 0.016516, Learning Rate: 0.00010000
Iteration 35600/1000000, Loss 0: 0.016497, Loss 1: 0.000000, Total Loss: 0.016504, Learning Rate: 0.00010000
Iteration 35700/1000000, Loss 0: 0.016483, Loss 1: 0.000000, Total Loss: 0.016487, Learning Rate: 0.00010000
Iteration 35800/1000000, Loss 0: 0.016470, Loss 1: 0.000000, Total Loss: 0.016477, Learning Rate: 0.00010000
Iteration 35900/1000000, Loss 0: 0.016456, Loss 1: 0.000000, Total Loss: 0.016466, Learning Rate: 0.00010000
Iteration 36000/1000000, Loss 0: 0.016444, Loss 1: 0.000000, Total Loss: 0.016450, Learning Rate: 0.00010000
Iteration 36100/1000000, Loss 0: 0.016430, Loss 1: 0.000000, Total Loss: 0.016438, Learning Rate: 0.00010000
Iteration 36200/1000000, Loss 0: 0.016417, Loss 1: 0.000000, Total Loss: 0.016424, Learning Rate: 0.00010000
Iteration 36300/1000000, Loss 0: 0.016405, Loss 1: 0.000000, Total Loss: 0.016414, Learning Rate: 0.00010000
Iteration 36400/1000000, Loss 0: 0.016392, Loss 1: 0.000000, Total Loss: 0.016401, Learning Rate: 0.00010000
Iteration 36500/1000000, Loss 0: 0.016379, Loss 1: 0.000000, Total Loss: 0.016389, Learning Rate: 0.00010000
Iteration 36600/1000000, Loss 0: 0.016367, Loss 1: 0.000000, Total Loss: 0.016371, Learning Rate: 0.00010000
Iteration 36700/1000000, Loss 0: 0.016354, Loss 1: 0.000000, Total Loss: 0.016369, Learning Rate: 0.00010000
Iteration 36800/1000000, Loss 0: 0.016342, Loss 1: 0.000000, Total Loss: 0.016350, Learning Rate: 0.00010000
Iteration 36900/1000000, Loss 0: 0.016329, Loss 1: 0.000000, Total Loss: 0.016338, Learning Rate: 0.00010000
Iteration 37000/1000000, Loss 0: 0.016317, Loss 1: 0.000000, Total Loss: 0.016321, Learning Rate: 0.00010000
Iteration 37100/1000000, Loss 0: 0.016305, Loss 1: 0.000000, Total Loss: 0.016311, Learning Rate: 0.00010000
Iteration 37200/1000000, Loss 0: 0.016293, Loss 1: 0.000000, Total Loss: 0.016296, Learning Rate: 0.00010000
Iteration 37300/1000000, Loss 0: 0.016281, Loss 1: 0.000000, Total Loss: 0.016289, Learning Rate: 0.00010000
Iteration 37400/1000000, Loss 0: 0.016269, Loss 1: 0.000000, Total Loss: 0.016277, Learning Rate: 0.00010000
Iteration 37500/1000000, Loss 0: 0.016257, Loss 1: 0.000000, Total Loss: 0.016267, Learning Rate: 0.00010000
Iteration 37600/1000000, Loss 0: 0.016245, Loss 1: 0.000000, Total Loss: 0.016256, Learning Rate: 0.00010000
Iteration 37700/1000000, Loss 0: 0.016234, Loss 1: 0.000000, Total Loss: 0.016244, Learning Rate: 0.00010000
Iteration 37800/1000000, Loss 0: 0.016221, Loss 1: 0.000000, Total Loss: 0.016229, Learning Rate: 0.00010000
Iteration 37900/1000000, Loss 0: 0.016210, Loss 1: 0.000000, Total Loss: 0.016223, Learning Rate: 0.00010000
Iteration 38000/1000000, Loss 0: 0.016198, Loss 1: 0.000000, Total Loss: 0.016207, Learning Rate: 0.00010000
Iteration 38100/1000000, Loss 0: 0.016187, Loss 1: 0.000000, Total Loss: 0.016197, Learning Rate: 0.00010000
Iteration 38200/1000000, Loss 0: 0.016176, Loss 1: 0.000000, Total Loss: 0.016183, Learning Rate: 0.00010000
Iteration 38300/1000000, Loss 0: 0.016164, Loss 1: 0.000000, Total Loss: 0.016187, Learning Rate: 0.00010000
Iteration 38400/1000000, Loss 0: 0.016153, Loss 1: 0.000000, Total Loss: 0.016159, Learning Rate: 0.00010000
Iteration 38500/1000000, Loss 0: 0.016142, Loss 1: 0.000000, Total Loss: 0.016147, Learning Rate: 0.00010000
Iteration 38600/1000000, Loss 0: 0.016131, Loss 1: 0.000000, Total Loss: 0.016135, Learning Rate: 0.00010000
Iteration 38700/1000000, Loss 0: 0.016120, Loss 1: 0.000000, Total Loss: 0.016125, Learning Rate: 0.00010000
Iteration 38800/1000000, Loss 0: 0.016109, Loss 1: 0.000000, Total Loss: 0.016117, Learning Rate: 0.00010000
Iteration 38900/1000000, Loss 0: 0.016098, Loss 1: 0.000000, Total Loss: 0.016105, Learning Rate: 0.00010000
Iteration 39000/1000000, Loss 0: 0.016087, Loss 1: 0.000000, Total Loss: 0.016100, Learning Rate: 0.00010000
Iteration 39100/1000000, Loss 0: 0.016077, Loss 1: 0.000000, Total Loss: 0.016082, Learning Rate: 0.00010000
Iteration 39200/1000000, Loss 0: 0.016066, Loss 1: 0.000000, Total Loss: 0.016071, Learning Rate: 0.00010000
Iteration 39300/1000000, Loss 0: 0.016056, Loss 1: 0.000000, Total Loss: 0.016062, Learning Rate: 0.00010000
Iteration 39400/1000000, Loss 0: 0.016045, Loss 1: 0.000000, Total Loss: 0.016052, Learning Rate: 0.00010000
Iteration 39500/1000000, Loss 0: 0.016034, Loss 1: 0.000000, Total Loss: 0.016046, Learning Rate: 0.00010000
Iteration 39600/1000000, Loss 0: 0.016024, Loss 1: 0.000000, Total Loss: 0.016030, Learning Rate: 0.00010000
Iteration 39700/1000000, Loss 0: 0.016014, Loss 1: 0.000000, Total Loss: 0.016025, Learning Rate: 0.00010000
Iteration 39800/1000000, Loss 0: 0.016004, Loss 1: 0.000000, Total Loss: 0.016009, Learning Rate: 0.00010000
Iteration 39900/1000000, Loss 0: 0.015993, Loss 1: 0.000000, Total Loss: 0.016006, Learning Rate: 0.00010000
Iteration 40000/1000000, Loss 0: 0.015983, Loss 1: 0.000000, Total Loss: 0.015987, Learning Rate: 0.00010000
Iteration 40100/1000000, Loss 0: 0.015973, Loss 1: 0.000000, Total Loss: 0.015978, Learning Rate: 0.00010000
Iteration 40200/1000000, Loss 0: 0.015963, Loss 1: 0.000000, Total Loss: 0.015972, Learning Rate: 0.00010000
Iteration 40300/1000000, Loss 0: 0.015953, Loss 1: 0.000000, Total Loss: 0.015959, Learning Rate: 0.00010000
Iteration 40400/1000000, Loss 0: 0.015943, Loss 1: 0.000000, Total Loss: 0.015950, Learning Rate: 0.00010000
Iteration 40500/1000000, Loss 0: 0.015933, Loss 1: 0.000000, Total Loss: 0.015943, Learning Rate: 0.00010000
Iteration 40600/1000000, Loss 0: 0.015924, Loss 1: 0.000000, Total Loss: 0.015927, Learning Rate: 0.00010000
Iteration 40700/1000000, Loss 0: 0.015914, Loss 1: 0.000000, Total Loss: 0.015919, Learning Rate: 0.00010000
Iteration 40800/1000000, Loss 0: 0.015904, Loss 1: 0.000000, Total Loss: 0.015917, Learning Rate: 0.00010000
Iteration 40900/1000000, Loss 0: 0.015895, Loss 1: 0.000000, Total Loss: 0.015906, Learning Rate: 0.00010000
Iteration 41000/1000000, Loss 0: 0.015885, Loss 1: 0.000000, Total Loss: 0.015891, Learning Rate: 0.00010000
Iteration 41100/1000000, Loss 0: 0.015875, Loss 1: 0.000000, Total Loss: 0.015889, Learning Rate: 0.00010000
Iteration 41200/1000000, Loss 0: 0.015866, Loss 1: 0.000000, Total Loss: 0.015871, Learning Rate: 0.00010000
Iteration 41300/1000000, Loss 0: 0.015857, Loss 1: 0.000000, Total Loss: 0.015864, Learning Rate: 0.00010000
